Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Hypertension,shortness of breath,chest pain,headache,,,,,,,,,,,,,,
Food Poisoning,diarrhea,weakness,vomiting,,,,,,,,,,,,,,
Depression,sadness,loss of interest,lack of focus,trouble sleeping,,,,,,,,,,,,,
Common Cold,sneezing,cough,sore throat,,,,,,,,,,,,,,
Allergy,rash,sneezing,coughing,itchy eyes,runny nose,,,,,,,,,,,,
Allergy,coughing,itchy eyes,rash,runny nose,,,,,,,,,,,,,
Food Poisoning,weakness,vomiting,diarrhea,nausea,stomach pain,,,,,,,,,,,,
Common Cold,sneezing,mild fever,cough,sore throat,runny nose,,,,,,,,,,,,
Flu,high fever,cough,chills,,,,,,,,,,,,,,
Diabetes,increased thirst,frequent urination,tired,,,,,,,,,,,,,,
Flu,high fever,body ache,cough,,,,,,,,,,,,,,
Hypertension,chest pain,headache,dizziness,blurred vision,,,,,,,,,,,,,
Flu,chills,high fever,tired,body ache,cough,,,,,,,,,,,,
Migraine,nausea,light sensitivity,headache,,,,,,,,,,,,,,
Migraine,blurred vision,light sensitivity,nausea,,,,,,,,,,,,,,
Allergy,rash,itchy eyes,coughing,,,,,,,,,,,,,,
Flu,chills,high fever,cough,tired,body ache,,,,,,,,,,,,
COVID-19,shortness of breath,dry cough,fever,tired,loss of taste,,,,,,,,,,,,
Common Cold,mild fever,runny nose,sneezing,cough,sore throat,,,,,,,,,,,,
Hypertension,dizziness,chest pain,shortness of breath,,,,,,,,,,,,,,
Hypertension,blurred vision,dizziness,headache,shortness of breath,chest pain,,,,,,,,,,,,
Flu,cough,body ache,high fever,,,,,,,,,,,,,,
Allergy,runny nose,itchy eyes,sneezing,rash,,,,,,,,,,,,,
Diabetes,tired,frequent urination,slow healing,blurry vision,,,,,,,,,,,,,
COVID-19,shortness of breath,tired,fever,dry cough,,,,,,,,,,,,,
Food Poisoning,nausea,diarrhea,weakness,vomiting,,,,,,,,,,,,,
Diabetes,slow healing,tired,blurry vision,frequent urination,,,,,,,,,,,,,
Allergy,coughing,sneezing,runny nose,rash,itchy eyes,,,,,,,,,,,,
Food Poisoning,diarrhea,vomiting,nausea,stomach pain,,,,,,,,,,,,,
Hypertension,blurred vision,shortness of breath,headache,,,,,,,,,,,,,,
Depression,trouble sleeping,sadness,loss of interest,tired,,,,,,,,,,,,,
Food Poisoning,diarrhea,stomach pain,nausea,weakness,,,,,,,,,,,,,
Food Poisoning,nausea,weakness,stomach pain,,,,,,,,,,,,,,
Allergy,rash,coughing,runny nose,sneezing,,,,,,,,,,,,,
Allergy,sneezing,rash,itchy eyes,runny nose,coughing,,,,,,,,,,,,
Food Poisoning,stomach pain,vomiting,diarrhea,nausea,weakness,,,,,,,,,,,,
Food Poisoning,weakness,vomiting,stomach pain,,,,,,,,,,,,,,
Flu,high fever,chills,cough,,,,,,,,,,,,,,
Diabetes,slow healing,frequent urination,blurry vision,tired,,,,,,,,,,,,,
COVID-19,dry cough,loss of taste,shortness of breath,,,,,,,,,,,,,,
COVID-19,dry cough,shortness of breath,fever,tired,loss of taste,,,,,,,,,,,,
Diabetes,increased thirst,blurry vision,tired,slow healing,frequent urination,,,,,,,,,,,,
COVID-19,fever,loss of taste,shortness of breath,dry cough,,,,,,,,,,,,,
Flu,chills,cough,high fever,tired,,,,,,,,,,,,,
Common Cold,mild fever,sore throat,sneezing,,,,,,,,,,,,,,
Depression,loss of interest,sadness,tired,trouble sleeping,lack of focus,,,,,,,,,,,,
Allergy,coughing,runny nose,rash,,,,,,,,,,,,,,
Allergy,rash,coughing,itchy eyes,,,,,,,,,,,,,,
Allergy,coughing,sneezing,rash,itchy eyes,,,,,,,,,,,,,
Migraine,headache,nausea,dizziness,light sensitivity,blurred vision,,,,,,,,,,,,
Common Cold,cough,runny nose,sneezing,mild fever,sore throat,,,,,,,,,,,,
Depression,lack of focus,sadness,loss of interest,trouble sleeping,tired,,,,,,,,,,,,
Common Cold,cough,mild fever,runny nose,,,,,,,,,,,,,,
Diabetes,slow healing,blurry vision,tired,increased thirst,,,,,,,,,,,,,
Hypertension,chest pain,dizziness,headache,,,,,,,,,,,,,,
Food Poisoning,nausea,diarrhea,stomach pain,vomiting,weakness,,,,,,,,,,,,
Diabetes,blurry vision,slow healing,increased thirst,tired,frequent urination,,,,,,,,,,,,
COVID-19,loss of taste,tired,fever,shortness of breath,,,,,,,,,,,,,
Depression,lack of focus,loss of interest,trouble sleeping,sadness,tired,,,,,,,,,,,,
Food Poisoning,weakness,vomiting,nausea,stomach pain,diarrhea,,,,,,,,,,,,
Hypertension,headache,blurred vision,dizziness,chest pain,,,,,,,,,,,,,
Asthma,trouble breathing,wheezing,shortness of breath,chest tightness,coughing,,,,,,,,,,,,
Flu,tired,body ache,high fever,,,,,,,,,,,,,,
Depression,tired,loss of interest,trouble sleeping,lack of focus,sadness,,,,,,,,,,,,
Common Cold,sore throat,sneezing,mild fever,runny nose,cough,,,,,,,,,,,,
Common Cold,mild fever,runny nose,cough,sore throat,,,,,,,,,,,,,
Asthma,shortness of breath,trouble breathing,chest tightness,coughing,wheezing,,,,,,,,,,,,
Depression,trouble sleeping,sadness,tired,,,,,,,,,,,,,,
Diabetes,blurry vision,slow healing,tired,frequent urination,,,,,,,,,,,,,
Asthma,coughing,trouble breathing,wheezing,,,,,,,,,,,,,,
Depression,loss of interest,trouble sleeping,lack of focus,sadness,,,,,,,,,,,,,
Hypertension,shortness of breath,chest pain,dizziness,blurred vision,headache,,,,,,,,,,,,
Food Poisoning,diarrhea,stomach pain,weakness,vomiting,,,,,,,,,,,,,
Depression,loss of interest,trouble sleeping,tired,lack of focus,,,,,,,,,,,,,
Migraine,light sensitivity,dizziness,headache,blurred vision,nausea,,,,,,,,,,,,
Flu,cough,chills,high fever,,,,,,,,,,,,,,
Diabetes,slow healing,increased thirst,blurry vision,,,,,,,,,,,,,,
Food Poisoning,stomach pain,vomiting,diarrhea,,,,,,,,,,,,,,
Food Poisoning,diarrhea,stomach pain,nausea,,,,,,,,,,,,,,
Food Poisoning,stomach pain,vomiting,nausea,weakness,diarrhea,,,,,,,,,,,,
Hypertension,dizziness,shortness of breath,chest pain,blurred vision,headache,,,,,,,,,,,,
Common Cold,mild fever,sneezing,runny nose,,,,,,,,,,,,,,
Hypertension,chest pain,shortness of breath,dizziness,,,,,,,,,,,,,,
Food Poisoning,stomach pain,vomiting,diarrhea,weakness,,,,,,,,,,,,,
Allergy,sneezing,itchy eyes,runny nose,,,,,,,,,,,,,,
Diabetes,increased thirst,tired,blurry vision,,,,,,,,,,,,,,
COVID-19,tired,loss of taste,shortness of breath,dry cough,fever,,,,,,,,,,,,
Flu,body ache,high fever,chills,tired,,,,,,,,,,,,,
COVID-19,fever,loss of taste,shortness of breath,,,,,,,,,,,,,,
Diabetes,tired,blurry vision,frequent urination,,,,,,,,,,,,,,
Asthma,chest tightness,shortness of breath,trouble breathing,coughing,,,,,,,,,,,,,
COVID-19,loss of taste,dry cough,tired,,,,,,,,,,,,,,
Migraine,dizziness,light sensitivity,blurred vision,nausea,,,,,,,,,,,,,
Migraine,dizziness,headache,light sensitivity,blurred vision,,,,,,,,,,,,,
Hypertension,chest pain,headache,blurred vision,dizziness,,,,,,,,,,,,,
Asthma,coughing,shortness of breath,wheezing,,,,,,,,,,,,,,
Flu,tired,high fever,body ache,,,,,,,,,,,,,,
Migraine,light sensitivity,nausea,dizziness,,,,,,,,,,,,,,
Depression,loss of interest,lack of focus,sadness,tired,trouble sleeping,,,,,,,,,,,,
Asthma,wheezing,chest tightness,shortness of breath,trouble breathing,coughing,,,,,,,,,,,,
COVID-19,shortness of breath,dry cough,fever,loss of taste,,,,,,,,,,,,,
Diabetes,increased thirst,frequent urination,blurry vision,tired,,,,,,,,,,,,,
Common Cold,cough,runny nose,mild fever,sore throat,sneezing,,,,,,,,,,,,
Food Poisoning,nausea,stomach pain,diarrhea,,,,,,,,,,,,,,
Migraine,nausea,headache,dizziness,light sensitivity,,,,,,,,,,,,,
Depression,loss of interest,sadness,trouble sleeping,,,,,,,,,,,,,,
Food Poisoning,weakness,diarrhea,vomiting,,,,,,,,,,,,,,
Depression,sadness,trouble sleeping,lack of focus,,,,,,,,,,,,,,
Food Poisoning,weakness,stomach pain,nausea,vomiting,,,,,,,,,,,,,
Hypertension,chest pain,blurred vision,headache,dizziness,,,,,,,,,,,,,
Migraine,blurred vision,nausea,dizziness,headache,light sensitivity,,,,,,,,,,,,
COVID-19,loss of taste,fever,tired,dry cough,shortness of breath,,,,,,,,,,,,
Allergy,runny nose,coughing,rash,itchy eyes,sneezing,,,,,,,,,,,,
Diabetes,blurry vision,increased thirst,tired,,,,,,,,,,,,,,
Hypertension,dizziness,blurred vision,chest pain,headache,shortness of breath,,,,,,,,,,,,
Migraine,headache,light sensitivity,nausea,blurred vision,dizziness,,,,,,,,,,,,
Hypertension,chest pain,blurred vision,dizziness,,,,,,,,,,,,,,
Migraine,dizziness,nausea,blurred vision,,,,,,,,,,,,,,
Hypertension,dizziness,blurred vision,headache,shortness of breath,,,,,,,,,,,,,
Asthma,trouble breathing,wheezing,chest tightness,,,,,,,,,,,,,,
COVID-19,shortness of breath,dry cough,fever,tired,,,,,,,,,,,,,
Diabetes,blurry vision,slow healing,frequent urination,,,,,,,,,,,,,,
Common Cold,mild fever,sore throat,cough,sneezing,,,,,,,,,,,,,
Food Poisoning,diarrhea,vomiting,nausea,weakness,stomach pain,,,,,,,,,,,,
Migraine,headache,blurred vision,nausea,dizziness,light sensitivity,,,,,,,,,,,,
Depression,loss of interest,trouble sleeping,tired,sadness,lack of focus,,,,,,,,,,,,
Depression,trouble sleeping,loss of interest,lack of focus,sadness,tired,,,,,,,,,,,,
Diabetes,slow healing,frequent urination,tired,,,,,,,,,,,,,,
Depression,trouble sleeping,tired,loss of interest,sadness,lack of focus,,,,,,,,,,,,
Common Cold,sore throat,runny nose,cough,,,,,,,,,,,,,,
Food Poisoning,vomiting,nausea,stomach pain,,,,,,,,,,,,,,
Migraine,dizziness,nausea,blurred vision,,,,,,,,,,,,,,
Food Poisoning,weakness,nausea,vomiting,stomach pain,diarrhea,,,,,,,,,,,,
Hypertension,dizziness,chest pain,blurred vision,headache,,,,,,,,,,,,,
Food Poisoning,stomach pain,diarrhea,weakness,vomiting,,,,,,,,,,,,,
Food Poisoning,diarrhea,nausea,stomach pain,,,,,,,,,,,,,,
Asthma,shortness of breath,coughing,chest tightness,trouble breathing,wheezing,,,,,,,,,,,,
COVID-19,shortness of breath,tired,fever,dry cough,loss of taste,,,,,,,,,,,,
Hypertension,headache,dizziness,chest pain,shortness of breath,blurred vision,,,,,,,,,,,,
Allergy,coughing,runny nose,sneezing,itchy eyes,rash,,,,,,,,,,,,
Allergy,runny nose,rash,itchy eyes,coughing,,,,,,,,,,,,,
Food Poisoning,nausea,stomach pain,vomiting,,,,,,,,,,,,,,
COVID-19,shortness of breath,fever,tired,dry cough,,,,,,,,,,,,,
Food Poisoning,vomiting,nausea,stomach pain,,,,,,,,,,,,,,
Allergy,coughing,itchy eyes,sneezing,rash,runny nose,,,,,,,,,,,,
Food Poisoning,stomach pain,vomiting,weakness,diarrhea,,,,,,,,,,,,,
Allergy,rash,sneezing,runny nose,itchy eyes,,,,,,,,,,,,,
Flu,chills,cough,body ache,high fever,tired,,,,,,,,,,,,
Hypertension,dizziness,shortness of breath,blurred vision,,,,,,,,,,,,,,
Migraine,headache,blurred vision,nausea,light sensitivity,dizziness,,,,,,,,,,,,
COVID-19,shortness of breath,tired,fever,dry cough,loss of taste,,,,,,,,,,,,
Migraine,headache,blurred vision,light sensitivity,dizziness,nausea,,,,,,,,,,,,
Hypertension,dizziness,shortness of breath,headache,,,,,,,,,,,,,,
Asthma,chest tightness,trouble breathing,wheezing,shortness of breath,,,,,,,,,,,,,
Diabetes,blurry vision,increased thirst,frequent urination,,,,,,,,,,,,,,
Flu,body ache,chills,tired,cough,,,,,,,,,,,,,
COVID-19,shortness of breath,dry cough,fever,,,,,,,,,,,,,,
Flu,cough,body ache,high fever,chills,,,,,,,,,,,,,
Common Cold,runny nose,cough,sneezing,sore throat,mild fever,,,,,,,,,,,,
Common Cold,runny nose,mild fever,cough,,,,,,,,,,,,,,
COVID-19,dry cough,shortness of breath,tired,fever,,,,,,,,,,,,,
Depression,loss of interest,trouble sleeping,lack of focus,sadness,,,,,,,,,,,,,
Depression,trouble sleeping,tired,lack of focus,loss of interest,sadness,,,,,,,,,,,,
Migraine,headache,light sensitivity,dizziness,nausea,,,,,,,,,,,,,
Allergy,runny nose,sneezing,coughing,itchy eyes,,,,,,,,,,,,,
Flu,cough,chills,tired,high fever,,,,,,,,,,,,,
Migraine,light sensitivity,blurred vision,nausea,dizziness,headache,,,,,,,,,,,,
Migraine,headache,dizziness,nausea,,,,,,,,,,,,,,
Flu,cough,chills,high fever,tired,body ache,,,,,,,,,,,,
Migraine,nausea,headache,blurred vision,light sensitivity,,,,,,,,,,,,,
Depression,tired,lack of focus,sadness,loss of interest,,,,,,,,,,,,,
Common Cold,sneezing,cough,sore throat,,,,,,,,,,,,,,
Diabetes,slow healing,increased thirst,blurry vision,,,,,,,,,,,,,,
Diabetes,increased thirst,frequent urination,tired,,,,,,,,,,,,,,
Hypertension,chest pain,headache,blurred vision,,,,,,,,,,,,,,
Flu,tired,body ache,chills,cough,,,,,,,,,,,,,
Common Cold,sore throat,runny nose,cough,,,,,,,,,,,,,,
Depression,lack of focus,sadness,loss of interest,trouble sleeping,tired,,,,,,,,,,,,
Flu,tired,cough,body ache,chills,,,,,,,,,,,,,
Depression,tired,sadness,loss of interest,trouble sleeping,lack of focus,,,,,,,,,,,,
COVID-19,tired,loss of taste,fever,,,,,,,,,,,,,,
Diabetes,increased thirst,frequent urination,blurry vision,,,,,,,,,,,,,,
Flu,tired,chills,body ache,,,,,,,,,,,,,,
Flu,cough,high fever,body ache,tired,,,,,,,,,,,,,
Diabetes,frequent urination,increased thirst,slow healing,blurry vision,tired,,,,,,,,,,,,
COVID-19,shortness of breath,dry cough,loss of taste,fever,tired,,,,,,,,,,,,
Flu,tired,chills,cough,,,,,,,,,,,,,,
Common Cold,cough,sneezing,sore throat,,,,,,,,,,,,,,
Asthma,coughing,wheezing,trouble breathing,,,,,,,,,,,,,,
Asthma,trouble breathing,wheezing,shortness of breath,coughing,chest tightness,,,,,,,,,,,,
Food Poisoning,stomach pain,nausea,weakness,diarrhea,vomiting,,,,,,,,,,,,
Migraine,headache,light sensitivity,dizziness,blurred vision,,,,,,,,,,,,,
Hypertension,headache,blurred vision,chest pain,,,,,,,,,,,,,,
Migraine,nausea,dizziness,light sensitivity,blurred vision,headache,,,,,,,,,,,,
Asthma,wheezing,trouble breathing,coughing,,,,,,,,,,,,,,
Diabetes,frequent urination,blurry vision,tired,increased thirst,,,,,,,,,,,,,
Flu,cough,body ache,chills,,,,,,,,,,,,,,
COVID-19,tired,dry cough,fever,,,,,,,,,,,,,,
Common Cold,cough,mild fever,runny nose,,,,,,,,,,,,,,
Common Cold,sore throat,sneezing,runny nose,mild fever,,,,,,,,,,,,,
Diabetes,slow healing,tired,increased thirst,,,,,,,,,,,,,,
Asthma,chest tightness,wheezing,coughing,,,,,,,,,,,,,,
Food Poisoning,weakness,nausea,diarrhea,stomach pain,vomiting,,,,,,,,,,,,
Allergy,sneezing,itchy eyes,coughing,rash,,,,,,,,,,,,,
Allergy,coughing,runny nose,sneezing,itchy eyes,,,,,,,,,,,,,
Depression,lack of focus,trouble sleeping,tired,loss of interest,sadness,,,,,,,,,,,,
Food Poisoning,diarrhea,vomiting,weakness,,,,,,,,,,,,,,
Asthma,wheezing,chest tightness,shortness of breath,trouble breathing,coughing,,,,,,,,,,,,
Common Cold,sneezing,cough,mild fever,runny nose,,,,,,,,,,,,,
Food Poisoning,stomach pain,vomiting,diarrhea,nausea,,,,,,,,,,,,,
Asthma,wheezing,shortness of breath,coughing,,,,,,,,,,,,,,
Hypertension,blurred vision,shortness of breath,chest pain,,,,,,,,,,,,,,
Migraine,blurred vision,nausea,headache,dizziness,,,,,,,,,,,,,
Depression,tired,lack of focus,trouble sleeping,,,,,,,,,,,,,,
Hypertension,blurred vision,chest pain,dizziness,headache,shortness of breath,,,,,,,,,,,,
Allergy,runny nose,itchy eyes,rash,,,,,,,,,,,,,,
Diabetes,slow healing,tired,frequent urination,blurry vision,increased thirst,,,,,,,,,,,,
Depression,lack of focus,sadness,tired,loss of interest,,,,,,,,,,,,,
Diabetes,increased thirst,frequent urination,slow healing,tired,,,,,,,,,,,,,
Migraine,nausea,dizziness,headache,blurred vision,,,,,,,,,,,,,
Hypertension,dizziness,blurred vision,shortness of breath,headache,,,,,,,,,,,,,
Diabetes,blurry vision,frequent urination,slow healing,tired,,,,,,,,,,,,,
Flu,chills,body ache,high fever,tired,cough,,,,,,,,,,,,
Food Poisoning,vomiting,weakness,diarrhea,nausea,stomach pain,,,,,,,,,,,,
Allergy,runny nose,itchy eyes,sneezing,rash,coughing,,,,,,,,,,,,
COVID-19,shortness of breath,tired,dry cough,,,,,,,,,,,,,,
Asthma,chest tightness,trouble breathing,coughing,shortness of breath,,,,,,,,,,,,,
Flu,high fever,chills,body ache,cough,tired,,,,,,,,,,,,
Asthma,trouble breathing,wheezing,chest tightness,coughing,shortness of breath,,,,,,,,,,,,
Asthma,wheezing,chest tightness,trouble breathing,shortness of breath,coughing,,,,,,,,,,,,
Asthma,shortness of breath,coughing,wheezing,trouble breathing,chest tightness,,,,,,,,,,,,
Common Cold,sneezing,cough,runny nose,mild fever,sore throat,,,,,,,,,,,,
Asthma,shortness of breath,chest tightness,trouble breathing,coughing,wheezing,,,,,,,,,,,,
Allergy,sneezing,runny nose,coughing,,,,,,,,,,,,,,
Flu,high fever,cough,chills,tired,,,,,,,,,,,,,
Asthma,coughing,shortness of breath,wheezing,,,,,,,,,,,,,,
Allergy,sneezing,rash,coughing,runny nose,,,,,,,,,,,,,
Flu,high fever,cough,tired,,,,,,,,,,,,,,
Food Poisoning,stomach pain,diarrhea,weakness,,,,,,,,,,,,,,
Diabetes,slow healing,frequent urination,blurry vision,increased thirst,,,,,,,,,,,,,
Food Poisoning,diarrhea,weakness,nausea,,,,,,,,,,,,,,
Hypertension,chest pain,headache,shortness of breath,blurred vision,dizziness,,,,,,,,,,,,
Common Cold,runny nose,sore throat,mild fever,sneezing,,,,,,,,,,,,,
Diabetes,tired,increased thirst,slow healing,blurry vision,frequent urination,,,,,,,,,,,,
Flu,chills,cough,high fever,body ache,tired,,,,,,,,,,,,
Migraine,headache,blurred vision,dizziness,light sensitivity,nausea,,,,,,,,,,,,
Depression,trouble sleeping,tired,loss of interest,,,,,,,,,,,,,,
Common Cold,sore throat,sneezing,runny nose,cough,mild fever,,,,,,,,,,,,
Common Cold,runny nose,sneezing,sore throat,mild fever,,,,,,,,,,,,,
Flu,cough,body ache,tired,chills,,,,,,,,,,,,,
Allergy,coughing,itchy eyes,rash,runny nose,sneezing,,,,,,,,,,,,
Migraine,dizziness,light sensitivity,headache,nausea,,,,,,,,,,,,,
COVID-19,fever,loss of taste,dry cough,shortness of breath,tired,,,,,,,,,,,,
Allergy,sneezing,itchy eyes,runny nose,rash,,,,,,,,,,,,,
Common Cold,sore throat,runny nose,mild fever,sneezing,,,,,,,,,,,,,
COVID-19,fever,loss of taste,tired,,,,,,,,,,,,,,
Hypertension,shortness of breath,dizziness,blurred vision,headache,,,,,,,,,,,,,
Common Cold,mild fever,runny nose,sore throat,sneezing,cough,,,,,,,,,,,,
Allergy,runny nose,sneezing,rash,,,,,,,,,,,,,,
Flu,chills,cough,body ache,,,,,,,,,,,,,,
COVID-19,dry cough,tired,fever,,,,,,,,,,,,,,
Migraine,dizziness,light sensitivity,headache,nausea,,,,,,,,,,,,,
Asthma,shortness of breath,trouble breathing,chest tightness,wheezing,coughing,,,,,,,,,,,,
Flu,high fever,tired,cough,,,,,,,,,,,,,,
Allergy,itchy eyes,coughing,sneezing,,,,,,,,,,,,,,
Migraine,blurred vision,headache,light sensitivity,nausea,,,,,,,,,,,,,
Migraine,dizziness,light sensitivity,nausea,,,,,,,,,,,,,,
Hypertension,shortness of breath,blurred vision,headache,dizziness,,,,,,,,,,,,,
Food Poisoning,diarrhea,vomiting,stomach pain,nausea,,,,,,,,,,,,,
Flu,high fever,tired,cough,body ache,chills,,,,,,,,,,,,
COVID-19,loss of taste,fever,dry cough,tired,,,,,,,,,,,,,
Hypertension,headache,shortness of breath,dizziness,,,,,,,,,,,,,,
Common Cold,mild fever,sneezing,runny nose,cough,,,,,,,,,,,,,
Diabetes,tired,frequent urination,slow healing,,,,,,,,,,,,,,
Diabetes,frequent urination,slow healing,blurry vision,tired,,,,,,,,,,,,,
Migraine,light sensitivity,headache,blurred vision,dizziness,,,,,,,,,,,,,
Migraine,headache,dizziness,blurred vision,,,,,,,,,,,,,,
Food Poisoning,vomiting,stomach pain,diarrhea,nausea,weakness,,,,,,,,,,,,
COVID-19,fever,shortness of breath,dry cough,,,,,,,,,,,,,,
Common Cold,cough,runny nose,sore throat,sneezing,,,,,,,,,,,,,
Migraine,dizziness,nausea,blurred vision,,,,,,,,,,,,,,
Depression,loss of interest,tired,lack of focus,,,,,,,,,,,,,,
Depression,sadness,tired,lack of focus,loss of interest,,,,,,,,,,,,,
Migraine,light sensitivity,nausea,blurred vision,dizziness,headache,,,,,,,,,,,,
Hypertension,dizziness,headache,chest pain,,,,,,,,,,,,,,
Common Cold,cough,sneezing,runny nose,,,,,,,,,,,,,,
Migraine,dizziness,nausea,blurred vision,,,,,,,,,,,,,,
COVID-19,tired,loss of taste,fever,dry cough,,,,,,,,,,,,,
Food Poisoning,diarrhea,nausea,weakness,,,,,,,,,,,,,,
Depression,loss of interest,sadness,trouble sleeping,lack of focus,tired,,,,,,,,,,,,
Migraine,dizziness,light sensitivity,headache,blurred vision,,,,,,,,,,,,,
Common Cold,mild fever,sneezing,sore throat,,,,,,,,,,,,,,
Flu,tired,chills,high fever,cough,,,,,,,,,,,,,
COVID-19,shortness of breath,dry cough,fever,loss of taste,,,,,,,,,,,,,
Diabetes,frequent urination,tired,increased thirst,slow healing,blurry vision,,,,,,,,,,,,
Asthma,shortness of breath,chest tightness,trouble breathing,coughing,,,,,,,,,,,,,
Migraine,dizziness,light sensitivity,nausea,blurred vision,headache,,,,,,,,,,,,
Diabetes,frequent urination,increased thirst,blurry vision,,,,,,,,,,,,,,
Asthma,shortness of breath,wheezing,coughing,chest tightness,trouble breathing,,,,,,,,,,,,
Diabetes,tired,increased thirst,frequent urination,slow healing,blurry vision,,,,,,,,,,,,
Asthma,coughing,shortness of breath,chest tightness,trouble breathing,wheezing,,,,,,,,,,,,
COVID-19,tired,dry cough,shortness of breath,fever,,,,,,,,,,,,,
Depression,tired,trouble sleeping,sadness,,,,,,,,,,,,,,
Asthma,coughing,wheezing,shortness of breath,trouble breathing,chest tightness,,,,,,,,,,,,
Diabetes,increased thirst,frequent urination,blurry vision,slow healing,tired,,,,,,,,,,,,
